,id,group.id,treatment,trial,conf.HA,conf.SA,sel.adv,sel.adv.gr,conf.sel.adv,conf.unsel.adv,confirm.oppose,won,HA.correct,SA.correct,changed,changed.gr,dominant.balls,majmin
292,15,3,Individuals in voting groups,12,4,5,1,1,5,4,0,1,1,1,0,0,90,majority
293,15,3,Individuals in voting groups,13,2,1,1,1,1,2,0,0,0,0,0,0,50,majority
294,15,3,Individuals in voting groups,14,1,2,1,1,2,1,0,0,0,0,0,0,50,majority
295,15,3,Individuals in voting groups,15,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
296,15,3,Individuals in voting groups,16,5,5,1,1,5,5,0,1,1,1,0,0,90,majority
297,15,3,Individuals in voting groups,17,2,2,1,1,2,2,0,0,0,0,0,0,50,majority
298,15,3,Individuals in voting groups,18,1,2,1,1,2,1,0,1,1,1,0,0,50,majority
299,15,3,Individuals in voting groups,19,1,1,1,1,1,1,0,1,1,1,0,0,50,majority
300,15,3,Individuals in voting groups,20,1,1,1,1,1,1,0,0,0,0,NA,NA,50,majority
301,16,4,Individuals in voting groups,1,1,-3,1,0,1,-3,1,1,1,0,1,0,50,minority
302,16,4,Individuals in voting groups,2,1,-3,0,0,1,-3,1,1,1,0,1,1,50,majority
303,16,4,Individuals in voting groups,3,2,1,1,1,1,2,0,1,1,1,0,1,50,majority
304,16,4,Individuals in voting groups,4,1,-2,1,0,1,-2,1,1,1,0,1,0,50,minority
305,16,4,Individuals in voting groups,5,5,4,0,0,5,4,0,1,1,1,0,0,90,majority
306,16,4,Individuals in voting groups,6,4,5,0,0,4,5,0,1,1,1,1,1,90,majority
307,16,4,Individuals in voting groups,7,1,2,1,1,2,1,0,0,0,0,0,1,50,majority
308,16,4,Individuals in voting groups,8,1,-3,1,0,1,-3,1,1,1,0,1,0,50,minority
309,16,4,Individuals in voting groups,9,2,-4,0,0,2,-4,1,0,0,1,1,0,50,majority
310,16,4,Individuals in voting groups,10,4,4,1,0,4,4,0,1,1,1,1,0,90,minority
311,16,4,Individuals in voting groups,11,2,-2,0,0,2,-2,1,1,1,0,0,0,50,majority
312,16,4,Individuals in voting groups,12,2,-2,0,0,2,-2,1,1,1,0,0,0,50,majority
313,16,4,Individuals in voting groups,13,2,-3,0,0,2,-3,1,1,1,0,0,0,50,majority
314,16,4,Individuals in voting groups,14,2,-2,0,0,2,-2,1,0,0,1,0,0,50,majority
315,16,4,Individuals in voting groups,15,5,3,0,0,5,3,0,1,1,1,0,0,90,majority
316,16,4,Individuals in voting groups,16,1,-2,0,0,1,-2,1,0,0,1,0,0,50,majority
317,16,4,Individuals in voting groups,17,1,-2,0,0,1,-2,1,1,1,0,0,0,50,majority
318,16,4,Individuals in voting groups,18,5,4,0,0,5,4,0,1,1,1,0,0,90,majority
319,16,4,Individuals in voting groups,19,1,-4,0,0,1,-4,1,0,0,1,1,0,50,majority
320,16,4,Individuals in voting groups,20,1,-3,1,0,1,-3,1,1,1,0,NA,NA,50,minority
321,17,4,Individuals in voting groups,1,1,-2,0,0,1,-2,1,1,1,0,0,0,50,majority
322,17,4,Individuals in voting groups,2,1,-3,0,0,1,-3,1,1,1,0,0,1,50,majority
323,17,4,Individuals in voting groups,3,1,2,0,1,2,1,0,1,1,1,0,1,50,minority
324,17,4,Individuals in voting groups,4,1,-2,0,0,1,-2,1,1,1,0,0,0,50,majority
325,17,4,Individuals in voting groups,5,4,4,0,0,4,4,0,1,1,1,0,0,90,majority
326,17,4,Individuals in voting groups,6,5,5,0,0,5,5,0,1,1,1,0,1,90,majority
327,17,4,Individuals in voting groups,7,2,2,0,1,2,2,0,0,0,0,0,1,50,minority
328,17,4,Individuals in voting groups,8,1,-2,0,0,1,-2,1,1,1,0,0,0,50,majority
329,17,4,Individuals in voting groups,9,1,-4,0,0,1,-4,1,0,0,1,1,0,50,majority
330,17,4,Individuals in voting groups,10,5,5,1,0,5,5,0,1,1,1,0,0,90,minority
331,17,4,Individuals in voting groups,11,1,-4,1,0,1,-4,1,1,1,0,1,0,50,minority
332,17,4,Individuals in voting groups,12,1,-3,0,0,1,-3,1,1,1,0,0,0,50,majority
333,17,4,Individuals in voting groups,13,1,-4,0,0,1,-4,1,1,1,0,1,0,50,majority
334,17,4,Individuals in voting groups,14,2,-2,1,0,2,-2,1,0,0,1,1,0,50,minority
335,17,4,Individuals in voting groups,15,4,4,0,0,4,4,0,1,1,1,0,0,90,majority
336,17,4,Individuals in voting groups,16,1,-3,0,0,1,-3,1,0,0,1,0,0,50,majority
337,17,4,Individuals in voting groups,17,1,-2,0,0,1,-2,1,1,1,0,0,0,50,majority
338,17,4,Individuals in voting groups,18,5,5,0,0,5,5,0,1,1,1,0,0,90,majority
339,17,4,Individuals in voting groups,19,1,-4,0,0,1,-4,1,0,0,1,0,0,50,majority
340,17,4,Individuals in voting groups,20,1,-3,0,0,1,-3,1,1,1,0,NA,NA,50,majority
341,18,4,Individuals in voting groups,1,1,-2,1,0,1,-2,1,1,1,0,1,0,50,minority
342,18,4,Individuals in voting groups,2,1,-3,0,0,1,-3,1,1,1,0,1,1,50,majority
343,18,4,Individuals in voting groups,3,1,1,1,1,1,1,0,1,1,1,1,1,50,majority
344,18,4,Individuals in voting groups,4,1,-2,0,0,1,-2,1,1,1,0,1,0,50,majority
345,18,4,Individuals in voting groups,5,4,5,1,0,4,5,0,1,1,1,1,0,90,minority
346,18,4,Individuals in voting groups,6,4,3,0,0,4,3,0,1,1,1,1,1,90,majority
347,18,4,Individuals in voting groups,7,1,1,1,1,1,1,0,0,0,0,0,1,50,majority
348,18,4,Individuals in voting groups,8,1,-3,1,0,1,-3,1,1,1,0,0,0,50,minority
349,18,4,Individuals in voting groups,9,1,-3,1,0,1,-3,1,0,0,1,1,0,50,minority
350,18,4,Individuals in voting groups,10,4,5,0,0,4,5,0,1,1,1,1,0,90,majority
351,18,4,Individuals in voting groups,11,1,-4,1,0,1,-4,1,1,1,0,0,0,50,minority
352,18,4,Individuals in voting groups,12,1,-2,1,0,1,-2,1,1,1,0,0,0,50,minority
353,18,4,Individuals in voting groups,13,1,-4,1,0,1,-4,1,1,1,0,1,0,50,minority
354,18,4,Individuals in voting groups,14,1,-2,0,0,1,-2,1,0,0,1,1,0,50,majority
355,18,4,Individuals in voting groups,15,4,4,1,0,4,4,0,1,1,1,1,0,90,minority
356,18,4,Individuals in voting groups,16,2,-2,0,0,2,-2,1,0,0,1,1,0,50,majority
357,18,4,Individuals in voting groups,17,2,-4,1,0,2,-4,1,1,1,0,1,0,50,minority
358,18,4,Individuals in voting groups,18,4,5,0,0,4,5,0,1,1,1,1,0,90,majority
359,18,4,Individuals in voting groups,19,1,-2,1,0,1,-2,1,0,0,1,0,0,50,minority
360,18,4,Individuals in voting groups,20,2,-4,1,0,2,-4,1,1,1,0,NA,NA,50,minority
361,19,4,Individuals in voting groups,1,1,-3,0,0,1,-3,1,1,1,0,0,0,50,majority
362,19,4,Individuals in voting groups,2,1,-4,0,0,1,-4,1,1,1,0,0,1,50,majority
363,19,4,Individuals in voting groups,3,1,1,0,1,1,1,0,1,1,1,0,1,50,minority
364,19,4,Individuals in voting groups,4,2,-2,0,0,2,-2,1,1,1,0,1,0,50,majority
365,19,4,Individuals in voting groups,5,5,4,1,0,5,4,0,1,1,1,1,0,90,minority
366,19,4,Individuals in voting groups,6,3,3,0,0,3,3,0,1,1,1,1,1,90,majority
367,19,4,Individuals in voting groups,7,1,1,1,1,1,1,0,0,0,0,1,1,50,majority
368,19,4,Individuals in voting groups,8,1,-3,0,0,1,-3,1,1,1,0,0,0,50,majority
369,19,4,Individuals in voting groups,9,2,-2,0,0,2,-2,1,0,0,1,0,0,50,majority
370,19,4,Individuals in voting groups,10,5,5,0,0,5,5,0,1,1,1,0,0,90,majority
371,19,4,Individuals in voting groups,11,1,-4,0,0,1,-4,1,1,1,0,0,0,50,majority
372,19,4,Individuals in voting groups,12,1,-4,0,0,1,-4,1,1,1,0,0,0,50,majority
373,19,4,Individuals in voting groups,13,2,-3,0,0,2,-3,1,1,1,0,1,0,50,majority
374,19,4,Individuals in voting groups,14,1,-2,1,0,1,-2,1,0,0,1,0,0,50,minority
375,19,4,Individuals in voting groups,15,4,4,1,0,4,4,0,1,1,1,0,0,90,minority
376,19,4,Individuals in voting groups,16,1,-2,1,0,1,-2,1,0,0,1,1,0,50,minority
377,19,4,Individuals in voting groups,17,1,-3,0,0,1,-3,1,1,1,0,0,0,50,majority
378,19,4,Individuals in voting groups,18,4,5,0,0,4,5,0,1,1,1,0,0,90,majority
379,19,4,Individuals in voting groups,19,1,-2,0,0,1,-2,1,0,0,1,0,0,50,majority
380,19,4,Individuals in voting groups,20,1,-3,0,0,1,-3,1,1,1,0,NA,NA,50,majority
381,20,4,Individuals in voting groups,1,1,-4,0,0,1,-4,1,1,1,0,0,0,50,majority
382,20,4,Individuals in voting groups,2,1,-4,0,0,1,-4,1,1,1,0,1,1,50,majority
383,20,4,Individuals in voting groups,3,1,2,1,1,2,1,0,1,1,1,0,1,50,majority
384,20,4,Individuals in voting groups,4,1,-3,1,0,1,-3,1,1,1,0,1,0,50,minority
385,20,4,Individuals in voting groups,5,4,4,0,0,4,4,0,1,1,1,0,0,90,majority
386,20,4,Individuals in voting groups,6,5,5,0,0,5,5,0,1,1,1,1,1,90,majority
387,20,4,Individuals in voting groups,7,2,1,1,1,1,2,0,0,0,0,1,1,50,majority
388,20,4,Individuals in voting groups,8,2,-4,0,0,2,-4,1,1,1,0,0,0,50,majority
389,20,4,Individuals in voting groups,9,2,-2,0,0,2,-2,1,0,0,1,0,0,50,majority
390,20,4,Individuals in voting groups,10,3,4,0,0,3,4,0,1,1,1,0,0,90,majority
391,20,4,Individuals in voting groups,11,1,-2,0,0,1,-2,1,1,1,0,0,0,50,majority
392,20,4,Individuals in voting groups,12,1,-3,0,0,1,-3,1,1,1,0,0,0,50,majority
393,20,4,Individuals in voting groups,13,1,-2,0,0,1,-2,1,1,1,0,0,0,50,majority
394,20,4,Individuals in voting groups,14,1,-4,0,0,1,-4,1,0,0,1,0,0,50,majority
395,20,4,Individuals in voting groups,15,3,3,0,0,3,3,0,1,1,1,0,0,90,majority
396,20,4,Individuals in voting groups,16,2,-2,0,0,2,-2,1,0,0,1,0,0,50,majority
397,20,4,Individuals in voting groups,17,2,-4,0,0,2,-4,1,1,1,0,0,0,50,majority
398,20,4,Individuals in voting groups,18,5,5,0,0,5,5,0,1,1,1,0,0,90,majority
399,20,4,Individuals in voting groups,19,1,-2,0,0,1,-2,1,0,0,1,0,0,50,majority
400,20,4,Individuals in voting groups,20,2,-3,0,0,2,-3,1,1,1,0,NA,NA,50,majority
401,21,5,Individuals in voting groups,1,1,-2,1,0,1,-2,1,0,0,1,1,0,50,minority
402,21,5,Individuals in voting groups,2,2,-4,0,0,2,-4,1,1,1,0,0,0,50,majority
403,21,5,Individuals in voting groups,3,1,-3,0,0,1,-3,1,1,1,0,0,0,50,majority
404,21,5,Individuals in voting groups,4,4,3,0,0,4,3,0,1,1,1,1,1,90,majority
405,21,5,Individuals in voting groups,5,5,5,1,1,5,5,0,1,1,1,0,0,90,majority
406,21,5,Individuals in voting groups,6,1,1,1,1,1,1,0,0,0,0,0,1,50,majority
407,21,5,Individuals in voting groups,7,2,-3,1,0,2,-3,1,0,0,1,0,1,50,minority
408,21,5,Individuals in voting groups,8,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
409,21,5,Individuals in voting groups,9,3,5,1,1,5,3,0,1,1,1,0,0,90,majority
410,21,5,Individuals in voting groups,10,2,1,1,1,1,2,0,0,0,0,0,1,50,majority
411,21,5,Individuals in voting groups,11,1,-2,1,0,1,-2,1,1,1,0,1,0,50,minority
412,21,5,Individuals in voting groups,12,2,-4,0,0,2,-4,1,0,0,1,0,1,50,majority
413,21,5,Individuals in voting groups,13,1,1,0,1,1,1,0,1,1,1,1,1,50,minority
414,21,5,Individuals in voting groups,14,5,5,1,0,5,5,0,1,1,1,0,1,90,minority
415,21,5,Individuals in voting groups,15,4,5,1,1,5,4,0,1,1,1,0,1,90,majority
416,21,5,Individuals in voting groups,16,1,-3,1,0,1,-3,1,1,1,0,0,1,50,minority
417,21,5,Individuals in voting groups,17,1,1,1,1,1,1,0,1,1,1,0,1,50,majority
418,21,5,Individuals in voting groups,18,2,-3,1,0,2,-3,1,0,0,1,1,1,50,minority
419,21,5,Individuals in voting groups,19,1,1,0,1,1,1,0,1,1,1,0,0,50,minority
420,21,5,Individuals in voting groups,20,2,1,0,1,1,2,0,0,0,0,NA,NA,50,minority
421,22,5,Individuals in voting groups,1,1,-2,0,0,1,-2,1,0,0,1,0,0,50,majority
422,22,5,Individuals in voting groups,2,2,-2,0,0,2,-2,1,1,1,0,1,0,50,majority
423,22,5,Individuals in voting groups,3,1,-3,1,0,1,-3,1,1,1,0,0,0,50,minority
424,22,5,Individuals in voting groups,4,5,5,1,0,5,5,0,1,1,1,0,1,90,minority
425,22,5,Individuals in voting groups,5,5,5,1,1,5,5,0,1,1,1,1,0,90,majority
426,22,5,Individuals in voting groups,6,1,1,0,1,1,1,0,0,0,0,0,1,50,minority
427,22,5,Individuals in voting groups,7,1,-3,0,0,1,-3,1,0,0,1,0,1,50,majority
428,22,5,Individuals in voting groups,8,1,2,0,1,2,1,0,0,0,0,1,0,50,minority
429,22,5,Individuals in voting groups,9,5,4,1,1,4,5,0,1,1,1,0,0,90,majority
430,22,5,Individuals in voting groups,10,1,1,1,1,1,1,0,0,0,0,1,1,50,majority
431,22,5,Individuals in voting groups,11,1,-2,0,0,1,-2,1,1,1,0,1,0,50,majority
432,22,5,Individuals in voting groups,12,1,-2,1,0,1,-2,1,0,0,1,0,1,50,minority
433,22,5,Individuals in voting groups,13,2,1,1,1,1,2,0,1,1,1,1,1,50,majority
434,22,5,Individuals in voting groups,14,4,5,0,0,4,5,0,1,1,1,1,1,90,majority
435,22,5,Individuals in voting groups,15,5,4,1,1,4,5,0,1,1,1,1,1,90,majority
436,22,5,Individuals in voting groups,16,1,-3,0,0,1,-3,1,1,1,0,1,1,50,majority
437,22,5,Individuals in voting groups,17,2,2,1,1,2,2,0,1,1,1,1,1,50,majority
438,22,5,Individuals in voting groups,18,1,-4,0,0,1,-4,1,0,0,1,1,1,50,majority
439,22,5,Individuals in voting groups,19,1,2,1,1,2,1,0,1,1,1,0,0,50,majority
440,22,5,Individuals in voting groups,20,1,2,1,1,2,1,0,0,0,0,NA,NA,50,majority
441,23,5,Individuals in voting groups,1,1,-4,1,0,1,-4,1,0,0,1,0,0,50,minority
442,23,5,Individuals in voting groups,2,1,-4,1,0,1,-4,1,1,1,0,1,0,50,minority
443,23,5,Individuals in voting groups,3,1,-2,0,0,1,-2,1,1,1,0,1,0,50,majority
444,23,5,Individuals in voting groups,4,4,3,1,0,4,3,0,1,1,1,1,1,90,minority
445,23,5,Individuals in voting groups,5,5,5,0,1,5,5,0,1,1,1,1,0,90,minority
446,23,5,Individuals in voting groups,6,1,1,1,1,1,1,0,0,0,0,0,1,50,majority
447,23,5,Individuals in voting groups,7,1,-2,1,0,1,-2,1,0,0,1,0,1,50,minority
448,23,5,Individuals in voting groups,8,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
449,23,5,Individuals in voting groups,9,5,5,1,1,5,5,0,1,1,1,0,0,90,majority
450,23,5,Individuals in voting groups,10,1,1,1,1,1,1,0,0,0,0,1,1,50,majority
451,23,5,Individuals in voting groups,11,2,-2,0,0,2,-2,1,1,1,0,1,0,50,majority
452,23,5,Individuals in voting groups,12,1,-4,1,0,1,-4,1,0,0,1,0,1,50,minority
453,23,5,Individuals in voting groups,13,1,2,1,1,2,1,0,1,1,1,1,1,50,majority
454,23,5,Individuals in voting groups,14,4,5,0,0,4,5,0,1,1,1,1,1,90,majority
455,23,5,Individuals in voting groups,15,5,5,1,1,5,5,0,1,1,1,1,1,90,majority
456,23,5,Individuals in voting groups,16,1,-4,0,0,1,-4,1,1,1,0,0,1,50,majority
457,23,5,Individuals in voting groups,17,2,1,0,1,1,2,0,1,1,1,1,1,50,minority
458,23,5,Individuals in voting groups,18,1,-3,1,0,1,-3,1,0,0,1,0,1,50,minority
459,23,5,Individuals in voting groups,19,1,1,1,1,1,1,0,1,1,1,0,0,50,majority
460,23,5,Individuals in voting groups,20,1,1,1,1,1,1,0,0,0,0,NA,NA,50,majority
461,24,5,Individuals in voting groups,1,1,-4,0,0,1,-4,1,0,0,1,0,0,50,majority
462,24,5,Individuals in voting groups,2,2,-3,0,0,2,-3,1,1,1,0,0,0,50,majority
463,24,5,Individuals in voting groups,3,1,-4,0,0,1,-4,1,1,1,0,0,0,50,majority
464,24,5,Individuals in voting groups,4,4,4,0,0,4,4,0,1,1,1,0,1,90,majority
465,24,5,Individuals in voting groups,5,4,3,0,1,3,4,0,1,1,1,0,0,90,minority
466,24,5,Individuals in voting groups,6,1,1,0,1,1,1,0,0,0,0,0,1,50,minority
467,24,5,Individuals in voting groups,7,1,-3,0,0,1,-3,1,0,0,1,1,1,50,majority
468,24,5,Individuals in voting groups,8,2,1,1,1,1,2,0,0,0,0,1,0,50,majority
469,24,5,Individuals in voting groups,9,3,5,0,1,5,3,0,1,1,1,1,0,90,minority
470,24,5,Individuals in voting groups,10,2,1,1,1,1,2,0,0,0,0,0,1,50,majority
471,24,5,Individuals in voting groups,11,1,-3,1,0,1,-3,1,1,1,0,1,0,50,minority
472,24,5,Individuals in voting groups,12,2,-3,0,0,2,-3,1,0,0,1,1,1,50,majority
473,24,5,Individuals in voting groups,13,1,1,1,1,1,1,0,1,1,1,0,1,50,majority
474,24,5,Individuals in voting groups,14,5,5,1,0,5,5,0,1,1,1,0,1,90,minority
475,24,5,Individuals in voting groups,15,4,4,1,1,4,4,0,1,1,1,0,1,90,majority
476,24,5,Individuals in voting groups,16,1,-2,1,0,1,-2,1,1,1,0,0,1,50,minority
477,24,5,Individuals in voting groups,17,1,1,1,1,1,1,0,1,1,1,1,1,50,majority
478,24,5,Individuals in voting groups,18,1,-2,0,0,1,-2,1,0,0,1,1,1,50,majority
479,24,5,Individuals in voting groups,19,1,1,1,1,1,1,0,1,1,1,0,0,50,majority
480,24,5,Individuals in voting groups,20,1,2,1,1,2,1,0,0,0,0,NA,NA,50,majority
481,25,5,Individuals in voting groups,1,1,-4,0,0,1,-4,1,0,0,1,0,0,50,majority
482,25,5,Individuals in voting groups,2,2,-2,0,0,2,-2,1,1,1,0,0,0,50,majority
483,25,5,Individuals in voting groups,3,1,-4,0,0,1,-4,1,1,1,0,0,0,50,majority
484,25,5,Individuals in voting groups,4,5,5,0,0,5,5,0,1,1,1,1,1,90,majority
485,25,5,Individuals in voting groups,5,4,5,1,1,5,4,0,1,1,1,0,0,90,majority
486,25,5,Individuals in voting groups,6,1,2,1,1,2,1,0,0,0,0,1,1,50,majority
487,25,5,Individuals in voting groups,7,1,-2,0,0,1,-2,1,0,0,1,0,1,50,majority
488,25,5,Individuals in voting groups,8,1,1,0,1,1,1,0,0,0,0,0,0,50,minority
489,25,5,Individuals in voting groups,9,3,4,0,1,4,3,0,1,1,1,1,0,90,minority
490,25,5,Individuals in voting groups,10,1,2,1,1,2,1,0,0,0,0,1,1,50,majority
491,25,5,Individuals in voting groups,11,1,-2,0,0,1,-2,1,1,1,0,0,0,50,majority
492,25,5,Individuals in voting groups,12,2,-2,0,0,2,-2,1,0,0,1,1,1,50,majority
493,25,5,Individuals in voting groups,13,1,2,1,1,2,1,0,1,1,1,1,1,50,majority
494,25,5,Individuals in voting groups,14,4,5,0,0,4,5,0,1,1,1,0,1,90,majority
495,25,5,Individuals in voting groups,15,4,4,0,1,4,4,0,1,1,1,0,1,90,minority
496,25,5,Individuals in voting groups,16,2,-4,0,0,2,-4,1,1,1,0,0,1,50,majority
497,25,5,Individuals in voting groups,17,2,1,0,1,1,2,0,1,1,1,0,1,50,minority
498,25,5,Individuals in voting groups,18,2,-3,0,0,2,-3,1,0,0,1,0,1,50,majority
499,25,5,Individuals in voting groups,19,1,1,0,1,1,1,0,1,1,1,0,0,50,minority
500,25,5,Individuals in voting groups,20,1,1,0,1,1,1,0,0,0,0,NA,NA,50,minority
501,26,6,Individuals in voting groups,1,2,-3,1,0,2,-3,1,1,1,0,1,0,50,minority
502,26,6,Individuals in voting groups,2,2,-2,0,0,2,-2,1,0,0,1,1,0,50,majority
503,26,6,Individuals in voting groups,3,1,-3,1,0,1,-3,1,0,0,1,0,1,50,minority
504,26,6,Individuals in voting groups,4,1,2,1,1,2,1,0,0,0,0,1,1,50,majority
505,26,6,Individuals in voting groups,5,1,-3,0,0,1,-3,1,0,0,1,0,0,50,majority
506,26,6,Individuals in voting groups,6,5,4,0,0,5,4,0,1,1,1,0,0,90,majority
507,26,6,Individuals in voting groups,7,2,-3,0,0,2,-3,1,0,0,1,0,1,50,majority
508,26,6,Individuals in voting groups,8,2,2,0,1,2,2,0,1,1,1,0,0,50,minority
509,26,6,Individuals in voting groups,9,2,1,0,1,1,2,0,0,0,0,1,0,50,minority
510,26,6,Individuals in voting groups,10,5,4,1,1,4,5,0,1,1,1,0,1,90,majority
511,26,6,Individuals in voting groups,11,1,-2,1,0,1,-2,1,1,1,0,0,1,50,minority
512,26,6,Individuals in voting groups,12,3,3,1,1,3,3,0,1,1,1,0,0,90,majority
513,26,6,Individuals in voting groups,13,3,5,1,1,5,3,0,1,1,1,0,0,90,majority
514,26,6,Individuals in voting groups,14,1,2,1,1,2,1,0,0,0,0,0,0,50,majority
515,26,6,Individuals in voting groups,15,2,1,1,1,1,2,0,1,1,1,1,1,50,majority
516,26,6,Individuals in voting groups,16,2,-4,0,0,2,-4,1,0,0,1,0,0,50,majority
517,26,6,Individuals in voting groups,17,1,-4,0,0,1,-4,1,1,1,0,1,1,50,majority
518,26,6,Individuals in voting groups,18,4,4,1,1,4,4,0,1,1,1,0,1,90,majority
519,26,6,Individuals in voting groups,19,1,-4,1,0,1,-4,1,1,1,0,1,1,50,minority
520,26,6,Individuals in voting groups,20,2,1,0,1,1,2,0,1,1,1,NA,NA,50,minority
521,27,6,Individuals in voting groups,1,1,-3,0,0,1,-3,1,1,1,0,0,0,50,majority
522,27,6,Individuals in voting groups,2,1,-2,0,0,1,-2,1,0,0,1,0,0,50,majority
523,27,6,Individuals in voting groups,3,1,-3,0,0,1,-3,1,0,0,1,1,1,50,majority
524,27,6,Individuals in voting groups,4,1,1,1,1,1,1,0,0,0,0,0,1,50,majority
525,27,6,Individuals in voting groups,5,2,-3,1,0,2,-3,1,0,0,1,0,0,50,minority
526,27,6,Individuals in voting groups,6,5,5,1,0,5,5,0,1,1,1,0,0,90,minority
527,27,6,Individuals in voting groups,7,2,-3,1,0,2,-3,1,0,0,1,0,1,50,minority
528,27,6,Individuals in voting groups,8,1,2,1,1,2,1,0,1,1,1,0,0,50,majority
529,27,6,Individuals in voting groups,9,2,1,1,1,1,2,0,0,0,0,0,0,50,majority
530,27,6,Individuals in voting groups,10,5,5,1,1,5,5,0,1,1,1,1,1,90,majority
531,27,6,Individuals in voting groups,11,1,-3,0,0,1,-3,1,1,1,0,0,1,50,majority
532,27,6,Individuals in voting groups,12,5,4,0,1,4,5,0,1,1,1,1,0,90,minority
533,27,6,Individuals in voting groups,13,5,4,1,1,4,5,0,1,1,1,0,0,90,majority
534,27,6,Individuals in voting groups,14,2,1,1,1,1,2,0,0,0,0,1,0,50,majority
535,27,6,Individuals in voting groups,15,1,1,0,1,1,1,0,1,1,1,0,1,50,minority
536,27,6,Individuals in voting groups,16,1,-2,0,0,1,-2,1,0,0,1,1,0,50,majority
537,27,6,Individuals in voting groups,17,2,-4,1,0,2,-4,1,1,1,0,0,1,50,minority
538,27,6,Individuals in voting groups,18,3,3,1,1,3,3,0,1,1,1,1,1,90,majority
539,27,6,Individuals in voting groups,19,2,-2,0,0,2,-2,1,1,1,0,1,1,50,majority
540,27,6,Individuals in voting groups,20,1,2,1,1,2,1,0,1,1,1,NA,NA,50,majority
541,28,6,Individuals in voting groups,1,1,-4,1,0,1,-4,1,1,1,0,0,0,50,minority
542,28,6,Individuals in voting groups,2,2,-4,1,0,2,-4,1,0,0,1,1,0,50,minority
543,28,6,Individuals in voting groups,3,1,-3,0,0,1,-3,1,0,0,1,1,1,50,majority
544,28,6,Individuals in voting groups,4,2,1,1,1,1,2,0,0,0,0,0,1,50,majority
545,28,6,Individuals in voting groups,5,1,-4,1,0,1,-4,1,0,0,1,1,0,50,minority
546,28,6,Individuals in voting groups,6,5,4,0,0,5,4,0,1,1,1,1,0,90,majority
547,28,6,Individuals in voting groups,7,1,-2,1,0,1,-2,1,0,0,1,0,1,50,minority
548,28,6,Individuals in voting groups,8,1,2,1,1,2,1,0,1,1,1,0,0,50,majority
549,28,6,Individuals in voting groups,9,1,1,1,1,1,1,0,0,0,0,0,0,50,majority
550,28,6,Individuals in voting groups,10,4,5,1,1,5,4,0,1,1,1,1,1,90,majority
551,28,6,Individuals in voting groups,11,1,-2,0,0,1,-2,1,1,1,0,1,1,50,majority
552,28,6,Individuals in voting groups,12,4,4,1,1,4,4,0,1,1,1,0,0,90,majority
553,28,6,Individuals in voting groups,13,4,4,1,1,4,4,0,1,1,1,1,0,90,majority
554,28,6,Individuals in voting groups,14,1,2,0,1,2,1,0,0,0,0,1,0,50,minority
555,28,6,Individuals in voting groups,15,1,1,1,1,1,1,0,1,1,1,0,1,50,majority
556,28,6,Individuals in voting groups,16,2,-4,1,0,2,-4,1,0,0,1,0,0,50,minority
557,28,6,Individuals in voting groups,17,1,-2,1,0,1,-2,1,1,1,0,0,1,50,minority
558,28,6,Individuals in voting groups,18,4,5,1,1,5,4,0,1,1,1,1,1,90,majority
559,28,6,Individuals in voting groups,19,1,-2,0,0,1,-2,1,1,1,0,1,1,50,majority
560,28,6,Individuals in voting groups,20,2,2,1,1,2,2,0,1,1,1,NA,NA,50,majority
561,29,6,Individuals in voting groups,1,1,-3,0,0,1,-3,1,1,1,0,1,0,50,majority
562,29,6,Individuals in voting groups,2,1,-2,1,0,1,-2,1,0,0,1,0,0,50,minority
563,29,6,Individuals in voting groups,3,1,-2,1,0,1,-2,1,0,0,1,1,1,50,minority
564,29,6,Individuals in voting groups,4,2,1,0,1,1,2,0,0,0,0,0,1,50,minority
565,29,6,Individuals in voting groups,5,1,-2,0,0,1,-2,1,0,0,1,1,0,50,majority
566,29,6,Individuals in voting groups,6,5,4,1,0,5,4,0,1,1,1,1,0,90,minority
567,29,6,Individuals in voting groups,7,1,-4,0,0,1,-4,1,0,0,1,1,1,50,majority
568,29,6,Individuals in voting groups,8,1,1,1,1,1,1,0,1,1,1,1,0,50,majority
569,29,6,Individuals in voting groups,9,1,1,0,1,1,1,0,0,0,0,0,0,50,minority
570,29,6,Individuals in voting groups,10,5,4,0,1,4,5,0,1,1,1,0,1,90,minority
571,29,6,Individuals in voting groups,11,2,-4,0,0,2,-4,1,1,1,0,1,1,50,majority
572,29,6,Individuals in voting groups,12,4,4,1,1,4,4,0,1,1,1,1,0,90,majority
573,29,6,Individuals in voting groups,13,4,4,0,1,4,4,0,1,1,1,0,0,90,minority
574,29,6,Individuals in voting groups,14,1,1,0,1,1,1,0,0,0,0,1,0,50,minority
575,29,6,Individuals in voting groups,15,1,1,1,1,1,1,0,1,1,1,0,1,50,majority
576,29,6,Individuals in voting groups,16,1,-4,1,0,1,-4,1,0,0,1,1,0,50,minority
577,29,6,Individuals in voting groups,17,1,-2,0,0,1,-2,1,1,1,0,1,1,50,majority
